
選舉年,市縣別,鄉鎮市,村里別,姓      名,職稱,性別,黨籍,村里辦公處(服務處)地址,辦公電話,電子信箱,學    歷,簡     歷,所轄鄰數,布落格,連結網頁
107年度村里長選舉,新竹市,北區,曲溪里,廖　成章,里長,男,,(300)新竹市北區曲溪里成德路181號4樓之2,03-5254991,,高職、甲種警員班畢業,"擔任警職小隊長25年退休，長年考績甲等 
曲溪里第20屆里長 
曲溪里巡守隊隊長 
曲溪里福安宮管理委員會主任委員 
曲溪社區發展協會總幹事",22,,
107年度村里長選舉,新竹市,北區,西雅里,駱　純婕,里長,女,,(300)新竹市北區西雅里中和路76之1號,,,高中,"西雅里第20屆里長 
西雅里巡守隊隊長 
西雅里環保志工隊長 
寶雅宮管理委員會委員 
北極殿管理委員會委員",20,,
107年度村里長選舉,新竹市,北區,南勢里,郭　文銘,里長,男,,(300)新竹市北區南勢里延平路一段357巷114之1號,03-5220129,,高中,"新竹市米粉商業同業工會第4、5屆理事長 
南勢社區發展協會第6、7屆理事長 
南勢里第20屆里長",20,,
107年度村里長選舉,新竹市,北區,大鵬里,王　立業,里長,男,,(300)新竹市北區大鵬里竹光路500號7樓之1,03-5281337,,高中肄業,大鵬里第15至20屆里長,2,,
107年度村里長選舉,新竹市,北區,境福里,曾　發,里長,男,,(300)新竹市北區境福里中正路505號,03-5333532,,初中肄業,"新竹市市政顧問 
新竹市第一國際獅子會會員 
新竹市好鄰居樂活長青協會理事長 
新竹市民防協會理事 
新竹市北區民眾服務社常務理事 
新竹市北區婦女會顧問 
新竹市健泳協會理事 
新竹市慈祥國際同濟會顧問 
新竹市紅娘協會顧問 
新竹市北區境福里第20屆里長",23,,
107年度村里長選舉,新竹市,北區,磐石里,林　輝雄,里長,男,,(300)新竹市北區磐石里文雅街80巷8弄2號,03-5347347,,國小,"1. 現任磐石里里長 
2. 北區磐石里第十六、十七、十八、十九、二十屆里長 
3. 成立磐石社區發展協會發起人 
4. 新興國際獅子會會員 
5. 民防一中隊幹事 
6. 磐石社區巡守隊隊長 
7. 磐石文雅福德宮委會 
8. 磐石社區老人關懷站負責人",28,,
107年度村里長選舉,新竹市,北區,新雅里,廖　佐華,里長,男,,(300)新竹市北區新雅里成功路192巷205號,03-5258330,,高中,"土木包工業負責人 
新竹市北區新雅社區發展協會第六、七屆理事長 
新竹市客家文化發展協會第六屆理事長 
新竹市土木包工商業同業公會常務監事",27,,
107年度村里長選舉,新竹市,北區,光華里,張　慶榮,里長,男,中國國民黨,(300)新竹市北區光華里光華街78巷5號4樓,03-5423561,,淡水工商三專部,"光華社區關懷站站長 
光華社區發展協會創會會長第1、2屆 
新竹市微笑協會第9屆會長 
光華里敦親睦鄰巡守隊隊長 
光華里第18、19、20屆里長",21,,
107年度村里長選舉,新竹市,北區,金華里,李　文中,里長,男,,(300)新竹市北區金華里光華東街76巷29號,03-5326859,,光華國中,"金華里第18、19、20屆里長 
金華社區發展協會第1、2屆理事長 
金華里守望相助隊隊長 
湳雅地區巡守隊金華分隊長 
新竹市家具公會常務理事",30,,
107年度村里長選舉,新竹市,北區,金竹里,蔡　文盛,里長,男,,(300)新竹市北區金竹里鐵道路二段166巷8號,03-5153636,wen.sheng.tsai@gmail.com,專科,"金竹里巡守隊總幹事 
湳雅派出所義警書記 
綠手指環境保護促進會總幹事 
市議會議長特別助理 
舊社國小家長委員",27,,
107年度村里長選舉,新竹市,北區,湳中里,江　玉寶,里長,女,,(300)新竹市北區湳中里湳中街12號,03-5354760,,碩士,"湳中里第18、19、20屆里長 
新竹市北區調解委員 
新竹市北區樂齡學習中心主任 
新竹市北區日托長照中心主任 
新竹市教育處終身教育推廣委員 
新竹市福祿壽長青協會創會會長 
國際同濟會台灣總會講師",21,,
107年度村里長選舉,新竹市,北區,金雅里,韓　榮春,里長,男,,(300)新竹市北區金雅里金雅路133巷8弄8號,03-5456521,,初中,"金雅里第20屆里長 
金雅社區發展協會第3、4屆理事長 
金雅里守望相助隊隊長",13,,
107年度村里長選舉,新竹市,北區,台溪里,謝　金財,里長,男,,(300)新竹市北區台溪里中山路455之1號,03-5226714,,陸軍士官學校、台中商專,"台溪里第19、20屆里長 
新竹市弱勢福利促進會理事長",10,,
107年度村里長選舉,新竹市,北區,中雅里,鄔　滬生,里長,男,中國國民黨,(300)新竹市北區中雅里凌雲街58號10樓,03-5250316,,大學,"高職教師、組長、校長秘書 
空軍通信電子學校、空軍機械學校教官 
新竹市新鵬社區關懷發展協會第2屆理事 
新竹市西區建設發展促進會常務理事 
中雅里首任里長",16,,
107年度村里長選舉,新竹市,香山區,港南里,韋　宗洲,里長,男,,(300)新竹市香山區港南里海埔路86號,03-5383920,,"1.港南國小畢業 
2.香山國中畢業","1.新竹市港南社區發展協會 理事 
2.港南社區守望巡守隊隊長 
3.新竹市港南里順天宮管理委員會 委員 
4.新竹市第19屆港南里 里長 
5.港南社區發展協會 理任理事長",14,,
107年度村里長選舉,新竹市,香山區,虎山里,林　耿輝,里長,男,,(300)新竹市香山區虎山里延平路2段727巷4號,03-5386319,,台中縣大甲鎮日南國中畢業,"1.GM便利商店負責人
2.新竹市社區關懷協會創會長
3.新竹市虎山社區發展協會理事
4.新竹市虎山里第19、20屆里長
5.新竹市虎山里巡守隊督導
6.新竹市虎仔山長青會監事
7.新竹市虎山里各宮廟委員、顧問",28,,
107年度村里長選舉,新竹市,香山區,虎林里,黃　郁淳,里長,女,,(300)新竹市香山區虎林里虎林街27號,無,,大學畢業,"1.虎林里里長 
2.新竹市調解委員會 香山區調解委員 
3.中華民國四健會協會 理事 
4.新竹市農會 
5.新竹市農會四健會督導員 
新竹市健言主創社社員、三期活動總幹事、十二期財務長、十四期副社長",19,,
107年度村里長選舉,新竹市,香山區,浸水里,楊　松棋,里長,男,,(300)新竹市香山區浸水里浸水街405巷58之1號,03-5302212,,香山國小,"浸水社區發展協會理事長 
浸水南靈宮管委會主委 
瀰水里巡守隊隊長 
浸水關懷據點總幹事 
新竹市香水長青會總幹事",9,,
107年度村里長選舉,新竹市,香山區,樹下里,吳　國亮,里長,男,,(300)新竹市香山區樹下里樹下街164號,03-5388280,,"玄奘大學國際企業 
學系畢業學士新竹市世界高級中學畢業 
新竹市香山國中畢業 
新竹市香山國小畢業","新竹市樹下社區發展協會理事長 
新竹市香山國小校友會創會理事長 
新竹市香山國小家長會前會長 
新竹市閃亮功德會創會長 
新竹市聯合攤販促進會前理事長 
新竹市靈安會管理委員會副主任委員 
新竹市慈善宮現任會長",10,,
107年度村里長選舉,新竹市,香山區,埔前里,楊　建標,里長,男,,(300)新竹市香山區埔前里牛埔南路246巷19弄19號,03-5307237,,高中畢業,"香山區公所訪視員協助辦理社會福利。 
建龍工業社負責人。 
志願服務基礎特殊督導登錄員訓練。 
埔前社區發展協會監事常務監事。 
民防第三中隊香山分隊隊員。",18,,
107年度村里長選舉,新竹市,香山區,中埔里,蔡　坤龍,里長,男,,(300)新竹市香山區中埔里牛埔路366號,03-5397580,,"香山國小 
成德國中 
高中肄業","香山國小家長會會長 
芳薰春植物職業工會理事長 
新興國際同濟會會長",12,,
107年度村里長選舉,新竹市,香山區,牛埔里,蔡　黃棟,里長,男,,(300)新竹市香山區牛埔里牛埔東路253號,03-5387682,,"一、香山國小畢 
二、成德國中畢 
三、竹南高肄 
四、光復中學畢 
警察專科學校警員班134期畢","一、陸軍步兵下土教育班長退役 
二、新竹市義勇消防隊員香山分隊 
三、新竹市消防局消防隊員香山分隊",17,,
107年度村里長選舉,新竹市,香山區,頂埔里,沈　復環,里長,女,,(300)新竹市香山區頂埔里牛埔東路33巷16弄2號,03-5385780,,"嘉義縣大林鎮排路國小畢業 
1.第18、19、20屆現任里長。 
2.第五六屆及現任第七屆調解和員。 
3.頂埔社區發展協會理事長。 
4.新竹市逢春長青會理事長。 
5.義剪隊義工30年。 
6.嘉義同鄉會副秘書長。 
7.新誼同濟會顧問。 
8.福安宮委員。 
9.100年度特優里長。","1.第18、19、20屆現任里長。 
2.第五六屆及現任第七屆調解和員。 
3.頂埔社區發展協會理事長。 
4.新竹市逢春長青會理事長。 
5.義剪隊義工30年。 
6.嘉義同鄉會副秘書長。 
7.新誼同濟會顧問。 
8.福安宮委員。 
9.100年度特優里長。",29,,
107年度村里長選舉,新竹市,香山區,東香里,湯　燕明,里長,男,,(300)新竹市香山區東香里東香路二段20號,03-5387617,,香山國小畢,"1東香里17、18、19、20屆里長 
2現任東香社區發展協會理事長 
3現任香山區調解委員 
4現任新竹市客家文化發展協會理事",16,,
107年度村里長選舉,新竹市,香山區,香村里,吳　春生,里長,男,,(300)新竹市香山區香村里元培街277巷36號,03-5381870,,"私立磐石高級中學 機工畢 
私立元培醫事科技大學 健管系畢","春村里17-20屆里長香山調解會委員 
新竹市樂齡健康促進協會理事長 
德慈功德會常務理事 
香山坑福德促進會總幹事 
明新科大校外實習督導 
春村社區常務理事 
香山樂齡主任 
香山後憲主任 
香山青工會長 
新竹市智慧健康管理平台建置計畫委員",17,,
107年度村里長選舉,新竹市,香山區,香山里,吳　瑞霖,里長,男,,(300)新竹市香山區香山里大庄路170號,03-5301816,,竹南高中,"1.新竹市第20屆香山區香山里里長 
2.香山大庄明烈宮管理委員會總幹事 
3.香山大庄明烈宮重建委員會總幹事 
4.香山聯里巡守隊副隊長兼幹事 
5.香山社區發展協會總幹事 
6.香山國中家長會會長",21,,
107年度村里長選舉,新竹市,香山區,大庄里,洪　添財,里長,男,,(300)新竹市香山區大庄里大庄路270之1號,03-5307435,,"大庄國小 
香山國中 
力行高中","1.香山國中家長會副會長 
2.風城青商理事 
3.香山大庄明烈宮顧問 
4.香山社區顧問",17,,
107年度村里長選舉,新竹市,香山區,美山里,莊　淇松,里長,男,,(300)新竹市香山區美山里中華路五段323巷16號,03-5382885,,"大庄國小 
香山國中 
省立竹工","東方窯業股份有限公司生產課長 
新竹市美山社區發展協會第五屆理事長 
新竹市莊氏宗親會第七八、九屆理事長 
新竹市海洋湖面生態保育協會第一二三四屆理事",8,,
107年度村里長選舉,新竹市,香山區,朝山里,王　文福,里長,男,,(300)新竹市香山區朝山里中華路五段522巷42弄5號,03-5389054,,高職,第19、20屆里長、朝山社區第三、四屆理事長，惠慈功德會理事長、朝山國小101、102年會長、富禮國中第12屆會長、工業會、農會理事、三分局警友、國道二隊朝山消防分隊顧問,14,,
107年度村里長選舉,新竹市,香山區,海山里,陳　文賢,里長,男,,(300)新竹市香山區海山里中華路五段912巷5弄23號,03-5181087,,國中肄業,"一、水蓮宮管理委員會委員。 
二、新竹市海山里第20屆里長現任。",20,,
107年度村里長選舉,新竹市,香山區,茄苳里,古　秀芬,里長,女,,(300)新竹市香山區茄苳里茄苳路59號,03-5373226,,"1.新竹市茄苳國小 
2.新竹市育賢國中 
3.新竹市光中學商科畢業","1.茄苳里20屆里長 
2.茄苳社區發展協會理事 
3.茄苳巡守隊會計 
4.新竹市救急會理事",0,,
107年度村里長選舉,新竹市,香山區,大湖里,曾　一德,里長,男,,(300)新竹市香山區大湖里五福路一段642巷28號,無,,國中畢,"1.食品加工負責人 
2.金教岩管理委員會委員",13,,
107年度村里長選舉,新竹市,香山區,南隘里,邱　坤源,里長,男,,(300)新竹市香山區南隘里南湖路106號,03-5371036,,新竹縣寶山國中畢,新竹市香山區南隘里第15屆至第20屆里長,9,,
107年度村里長選舉,新竹市,香山區,中隘里,邱　煥彬,里長,男,,(300)新竹市香山區中隘里中華路六段795巷2之1號,03-5374612,,新竹市香山國中畢業,第13～20屆中隘里長,13,,
107年度村里長選舉,新竹市,香山區,內湖里,王　斌展,里長,男,,(300)新竹市香山區內湖里中華路六段319之1號,03-5375236,,高職畢業,"1.前新竹市議員王明魁歷任助理 
2.內湖里19、20屆里長 
3.內湖龍正宮常務委員 
4.內湖順天宮常務委員 
5.內湖社區常務理事",28,,
107年度村里長選舉,新竹市,香山區,鹽水里,陳　文榮,里長,男,,(300)新竹市香山區鹽水里長興街262巷5號,03-5378671,,"內湖國小 
香山國中 
光復中學","海山護港宮常務理事 
香山長興宮委員 
香山警友會顧問 
朝山義消顧問 
鹽水社區發展協會常務監事 
佳勝窯業股份有長公司董事長 
香山區鹽水里第十九、二十屆里長",11,,
107年度村里長選舉,新竹市,香山區,南港里,林　武鍾,里長,男,,(300)新竹市香山區南港里南港街54之2號,無,,"內湖國小 
香山國中 
君毅高中","新竹市南港社區發展常務理事 
新竹市南港里南華宮副主委 
新竹市內湖國小家長委員 
新竹市南寮義消顧問 
新竹市朝山派出所義警委員 
新竹市香山護港宮委員",9,,
107年度村里長選舉,新竹市,香山區,頂福里,吳　烈如,里長,男,,(300)新竹市香山區頂福里中山路640巷688號,03-5385576,,國中,"頂福宮主任委員 
頂福社區發展協會常務理事 
長青會常務監事， 
香山義消顧問， 
頂福里第二十屆里長。",17,,
