
選舉年,市縣別,鄉鎮市,村里別,姓      名,職稱,性別,黨籍,村里辦公處(服務處)地址,辦公電話,電子信箱,學    歷,簡     歷,所轄鄰數,布落格,連結網頁
107年度村里長選舉,臺南市,麻豆區,井東里,吳　建霖,里長,男,無,(721)臺南市麻豆區井東里安業44號之5里長宅,06-5710070,無,曾文農工,"1.臺南市麻豆區安東里里長 
2.正安宮主任委員 
3.臺南縣後備憲兵",12,,http://www.madou.gov.tw/
107年度村里長選舉,臺南市,麻豆區,清水里,李　勝平,里長,男,無,(721)臺南市麻豆區清水里總爺庄32之1號活動中心,06-5722718,無,高職,鄰長,11,,http://www.madou.gov.tw/
107年度村里長選舉,臺南市,下營區,下營里,姜　協成,里長,男,無,(735)臺南市下營區下營里中正北路36號,06-6893757,無,高職,下營鄉第17-18屆下營村村長、下營區第1-2屆下營里里長,15,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,仁里里,楊　銀發,里長,男,無,(735)臺南市下營區仁里里公園路95號,06-6898129,無,下營國民小學畢業,下營區第1-2屆仁里里里長,15,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,宅內里,曾　進發,里長,男,無,(735)臺南市下營區宅內里人和三街18號,06-6893583,無,臺南縣立麻豆國民中學,下營鄉第15-18屆宅內村村長 、下營區第1-2屆宅內里里長,12,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,後街里,洪　丙丁,里長,男,無,(735)臺南市下營區後街里玄德街98號,06-6893909,無,國立高雄師範學院畢業,,11,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,新興里,林　秉融,里長,男,無,(735)臺南市下營區新興里慈惠街26巷2號,06-6897418,無,遠東科技大學二專部,,13,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,營前里,姜　忠志,里長,男,無,(735)臺南市下營區營前里中華街40巷62號,06-6892526,無,私立育德工商,,18,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,開化里,王　清得,里長,男,無,(735)臺南市下營區開化里中營402號,06-6790162,無,省立新營高工,下營鄉第15-16、18屆鄉民代表、下營區第1-2屆開化里里長,12,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,西連里,林　文祥,里長,男,無,(735)臺南市下營區西連里西寮46號,06-6891066,無,國中畢業,下營鄉第18屆西連村村長 、下營區第1-2屆西連里里長,8,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,賀建里,柯　玉堂,里長,男,無,(735)臺南市下營區賀建里火燒珠7號之5,06-6791890,無,臺南縣立下營國中,下營鄉第17-18屆賀建村村長、下營區第1-2屆賀建里里長,9,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,茅營里,馮　朝義,里長,男,無,(735)臺南市下營區茅營里中營815號,06-6898696,無,省立曾文高中畢業,下營鄉第13-15、16、18屆茅港村村長、下營區第2屆茅港里里長,19,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,大吉里,李　宗益,里長,男,無,(735)臺南市下營區大吉里大屯寮3號之1,06-6892473,無,下營國中,下營區第2屆大屯里里長補選,14,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,下營區,紅甲里,顏　榮泰,里長,男,無,(735)臺南市下營區紅甲里紅毛厝28號之5,06-6899363,無,新榮高級工商職業學校,下營鄉第18屆紅厝村村長、下營區第1-2屆紅厝里里長,21,,http://web.tainan.gov.tw/Xiaying
107年度村里長選舉,臺南市,六甲區,六甲里,李　鴻榮,里長,男,無,(734)臺南市六甲區六甲里臺南市六甲區六甲里信義街238巷14弄17之1號,06-6982028,,專科,,19,,https://www.lioujia.gov.tw/village1/view/19
107年度村里長選舉,臺南市,六甲區,甲東里,陳　素慧,里長,女,無,(734)臺南市六甲區甲東里臺南市六甲區忠孝街217號,06-6982029,,專科,,21,,https://www.lioujia.gov.tw/village1/view/24
107年度村里長選舉,臺南市,六甲區,甲南里,劉　國賢,里長,男,無,(734)臺南市六甲區甲南里臺南市六甲區甲南里珊瑚路17巷2號之1,06-6982030,,高中職以下,,13,,https://www.lioujia.gov.tw/village1/view/25
107年度村里長選舉,臺南市,六甲區,七甲里,蔡　淵湶,里長,男,無,(734)臺南市六甲區七甲里臺南市六甲區七甲里七甲街89巷2號,06-6982032,,高中職,,13,,https://www.lioujia.gov.tw/village1/view/21
107年度村里長選舉,臺南市,六甲區,二甲里,周　朝明,里長,男,無,(734)臺南市六甲區二甲里臺南市六甲區二甲里建工街266號,06-6982034,,高中職以下,,20,,https://www.lioujia.gov.tw/village1/view/22
107年度村里長選舉,臺南市,六甲區,水林里,李　宗霖,里長,男,無,(734)臺南市六甲區水林里臺南市六甲區水林里民族街310巷12弄1號,06-6982035,,高中職以下,,14,,https://www.lioujia.gov.tw/village1/view/18
107年度村里長選舉,臺南市,六甲區,中社里,陳　仙藏,里長,男,無,(734)臺南市六甲區中社里臺南市六甲區中社里中社351號,06-6982118,,專科,,15,,https://www.lioujia.gov.tw/village1/view/20
107年度村里長選舉,臺南市,六甲區,龜港里,許　靜蘭,里長,女,無,(734)臺南市六甲區龜港里臺南市六甲區龜港里龜子港281巷126弄8號,06-6982117,,專科,,10,,https://www.lioujia.gov.tw/village1/view/15
107年度村里長選舉,臺南市,六甲區,菁埔里,蔡　清吉,里長,男,無,(734)臺南市六甲區菁埔里臺南市六甲區菁埔里83號,06-6988803,,專科,,7,,https://www.lioujia.gov.tw/village1/view/26
107年度村里長選舉,臺南市,六甲區,王爺里,許　峯榮,里長,男,無,(734)臺南市六甲區王爺里臺南市六甲區王爺里番子坑27號北邊,06-6983591,,高中職以下,,11,,https://www.lioujia.gov.tw/village1/view/17
107年度村里長選舉,臺南市,六甲區,大丘里,何　成章,里長,男,無,(734)臺南市六甲區大丘里臺南市六甲區大丘里大丘園5號,06-6988386,,高中職,,12,,https://www.lioujia.gov.tw/village1/view/23
107年度村里長選舉,臺南市,官田區,官田里,陳　明煌,里長,男,無,(720)臺南市官田區官田里官田59號之19,06-6900983,,專科,"一、第18屆官田鄉民代表 
二、官田社區發展協會理事長 
三、官田慈聖宮重建委員會委員 
四、官田慈聖宮管理委員會委員、監察委員 
五、官田區區政諮詢委員 
六、官田里里長 
七、官田慈聖宮管理委員會委員",15,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,二鎮里,陳　麒麟,里長,男,無,(720)臺南市官田區二鎮里二鎮100號之3,06-6983778,,高職,"一、第二屆二鎮里里長補選 
二、現任隆田水利會北二鎮小組長 
三、現任護安宮、福德堂總幹事 
四、大統益職工福利委員會主任委員 
五、大統益職工退休提撥準備金副主委 
六、社區發展協會理事",19,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,大崎里,陳　延海,里長,男,無,(720)臺南市官田區大崎里大崎62號,06-6901095,,小學,"一、官田區農會農事小組長 
二、現任大崎社區發展協會理事長 
三、雙鳳宮主任委員 
四、大崎里第一、二屆里長",5,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,隆田里,葉　燈燦,里長,男,無,(720)臺南市官田區隆田里中山路一段134號,0952-256728,,專科,"一、官田國民中學導師、組長 
二、第1屆隆本里里長 
三、官田區民眾服務分社理事長 
四、隆本社區發展協會理事長 
五、隆本長壽俱樂部會長 
六、隆本復興宮主任委員 
七、官田鄉後備軍人輔導組長",15,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,隆本里,陳　果生,里長,男,無,(720)臺南市官田區隆本里興隆街33號,06-5791035,,專科,"一、隆本復興宮總務 
二、隆本社區總幹事 
三、隆本關懷據點志工 
四、官田區公所村里幹事 
五、官田救國團會長",20,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,南廍里,李　清林,里長,男,無,(720)臺南市官田區南廍102之2號,0966-813819,,高職,"一、南廍里第2屆里長 
二、南廍福安宮委員 
三、南廍三結義三千宮委員 
四、官田義消分隊副分隊長",8,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,社子里,胡　成任,里長,男,無,(720)臺南市官田區社子里社子66號,0927-556830,,大學,社子鎮安宮主任委員,7,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,烏山頭里,胡　宏孟,里長,男,無,(720)臺南市官田區烏山頭里烏山頭109號之1,06-6980356,,專科,"一、湖山社區發展協會總幹事 
二、官田鄉鄉民代表 
三、官田區湖山里第一、二屆里長",12,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,渡拔里,胡　義全,里長,男,無,(720)臺南市官田區渡拔里渡子頭315號之3,06-6902507,,高中,"一、渡頭社區發展協會第一、二、四、五屆理事長 
二、渡頭社區發展協會第三屆總幹事 
三、成功啤酒廠產業工會常務理事 
四、官田鄉第17、18屆鄉民代表 
五、官田區渡頭里第一、二屆里長",24,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,官田區,東西庄里,胡　漢榮,里長,男,無,(720)臺南市官田區東西庄里西庄104號,06-5793241,,高中,"一、官田鄉第16、17、18屆鄉民代表 
二、官田區第1、2屆東庄里里長 
三、臺南市官田區第1、2、3屆里長聯誼會會長",14,,https://guantian132.tainan.gov.tw/Default.aspx
107年度村里長選舉,臺南市,大內區,石湖里,陳　燕姿,里長,女,無,(742)臺南市大內區石城里5鄰石子瀨114-66號,06-5761217,,遠東科技大學,石湖里里長,14,,
107年度村里長選舉,臺南市,大內區,石林里,楊　士人,里長,男,無,(742)臺南市大內區石城里5鄰石子瀨114-66號,06-5761358,,高中職以下,,6,,
107年度村里長選舉,臺南市,大內區,石城里,楊　聰進,里長,男,無,(742)臺南市大內區石城里5鄰石子瀨114-66號,06-5761218,,大內國小,,9,,
107年度村里長選舉,臺南市,大內區,內江里,陳　俊佑,里長,男,無,(742)臺南市大內區內江里10鄰內庄285號,06-5761223,,高中職,,10,,
107年度村里長選舉,臺南市,大內區,大內里,沈　毓萃,里長,男,無,(742)臺南市大內區大內里1鄰內庄8號之3,06-5761219,,大內國小,大內村長四任、現任農會代表,5,,
107年度村里長選舉,臺南市,大內區,內郭里,楊　文三,里長,男,無,(742)臺南市大內區內郭里2鄰後堀24號,06-5761220,,大內國中,農會代表、鄉民代表、鄉民代表會主席,5,,
107年度村里長選舉,臺南市,大內區,頭社里,羅　文宗,里長,男,無,(742)臺南市大內區頭社里5鄰頭社10-1號,06-5761575,,大內國中,,10,,
107年度村里長選舉,臺南市,大內區,環湖里,陳　義男,里長,男,無,(742)臺南市大內區環湖里3鄰環湖56號,06-5760320,,高中職以下,,9,,
107年度村里長選舉,臺南市,大內區,二溪里,葉　榮州,里長,男,無,(742)臺南市大內區二溪里5鄰二重溪198號之1,06-5763771,,高中職以下,,11,,
107年度村里長選舉,臺南市,大內區,曲溪里,楊　春寶,里長,男,無,(742)臺南市大內區曲溪里6鄰二重溪51號之2,06-5761221,,二溪國小,,6,,
107年度村里長選舉,臺南市,佳里區,東寧里,陳　福全,里長,男,無,(722)臺南市佳里區東寧里2鄰義民街122號,06-7226757,無,大學,"1.東寧社區發展協會理事長 
2.中山市場聯誼會理事長 
3.臺南縣中藥商業同業公會代表 
4.大臺南攤販兼職業工會代表 
5.佳里國中家長會常務委員",11,,
107年度村里長選舉,臺南市,佳里區,忠仁里,楊　林錦鴦,里長,女,無,(722)臺南市佳里區忠仁里7鄰建中街4號,06-7221236,無,高中,"1.第17、18屆佳里鎮鎮民代表 
2.臺南市佳里區第1、2屆忠仁里里長",15,,
107年度村里長選舉,臺南市,佳里區,鎮山里,陳　信祿,里長,男,無,(722)臺南市佳里區鎮山里20鄰鎮山街160巷29號,06-7229012,無,高職,"1.信祿針織廠負責人 
2.鎮山社區發展協會第9屆理事兼小組長",23,,
107年度村里長選舉,臺南市,佳里區,建南里,陳　俊銘,里長,男,無,(722)臺南市佳里區建南里2鄰建南街179巷2號,06-7216786,無,二專,中山市場自治會代表,17,,
107年度村里長選舉,臺南市,佳里區,安西里,林　國賓,里長,男,無,(722)臺南市佳里區安西里4鄰公園路531號,0908-139123,無,國中,前安西里里長,23,,
107年度村里長選舉,臺南市,佳里區,六安里,林　佩玲,里長,女,無,(722)臺南市佳里區六安里7鄰安北路58巷19號,06-7231761,無,大學,"1.臺南市佳里區第1、2屆六安里里長 
2.六安社區發展協會總幹事 
3.大臺南民眾服務社監事 
4.大臺南佳里區婦女會常務理事 
5.前鎮民代表 
6.臺南市慈聖文化志工服務協會總幹事",18,,
107年度村里長選舉,臺南市,佳里區,佳化里,張　清水,里長,男,無,(722)臺南市佳里區佳化里9鄰佳里興159號之2,06-7260668,無,國小,"1.震興宮管理委員會主任委員 
2.佳興巡守隊隊員 
3.佳里分局義警中隊隊員 
4.長興宮管理委員會主任委員 
5.長興宗親會名譽會長 
6.佳化里長壽俱樂部執行長、會長 
7.佳興派出所義警、民防顧問 
8.佳興國中家長委員會家長會長",13,,
107年度村里長選舉,臺南市,佳里區,海澄里,謝　文賓,里長,男,無,(722)臺南市佳里區海澄里2鄰萊芉寮22之1號,06-7265281,無,國中,臺南市佳里區第1、2屆海澄里里長,15,,
107年度村里長選舉,臺南市,佳里區,民安里,周　天財,里長,男,無,(722)臺南市佳里區民安里2鄰同安寮44號之11,06-7227609,無,高中肄業,"1.臺南縣第16、17及18屆民安里里長 
2.臺南市佳里區第2屆里長 
3.民安社區發展協會第2屆理事長",10,,
107年度村里長選舉,臺南市,佳里區,子龍里,謝　清安,里長,男,無,(722)臺南市佳里區子龍里8鄰子良廟177號,06-7220853,無,國小,"1.臺南市佳里區第1、2屆子龍里里長 
2.現任子龍社區發展協會理事長 
3.現任永昌宮主任委員",17,,
107年度村里長選舉,臺南市,佳里區,營溪里,莊　榮堯,里長,男,無,(722)臺南市佳里區2鄰營頂29號,06-7261119,無,高職,"1.興化里守望相助隊長 
2.營頂社區發展協會常務監事",8,,
107年度村里長選舉,臺南市,佳里區,文新里,任　文才,里長,男,無,(722)臺南市佳里區4鄰同心街83巷6號,06-7229130,無,高中,"1.陸軍官校48期修畢貳年級肄業 
2.警察學校103期畢業 
3.行政警察人員丙等特考及格 
4.警察人員晉升警正官等訓練考試合格 
5.曾任職鐵路警察局高鐵段嘉義分駐所、竹橋分駐所、中塩分駐所、延平分駐所、子龍分駐所及七股分駐所，現已退休",16,,
107年度村里長選舉,臺南市,佳里區,佳興里,楊　江進,里長,男,無,(722)臺南市佳里區13鄰佳里興298號,06-7264286,無,高職,"1.臺南市佳里區第1、2屆禮化里里長 
2.金輪堂主任委員 
3.震興宮管理委員 
4.佳興巡守隊顧問",16,,
107年度村里長選舉,臺南市,佳里區,下營里,林　秉達,里長,男,無,(722)臺南市佳里區7鄰下廍120號,06-7221073,無,專科,"1.臺南縣第16、17及18屆嘉福里里長 
2.臺南市佳里區第1、2屆嘉福里里長 
3.鎮安宮管理人 
4.內政部93年全國特優里長 
5.臺南市100年特優里長 
6.嘉福社區第4、5屆理事長 
7.臺南縣關懷協會第1、2屆理事長",15,,
107年度村里長選舉,臺南市,佳里區,塭內里,黃　錦成,里長,男,無,(722)臺南市佳里區22鄰67之6號,06-7892978,無,國中,佳里區農會代表,24,,
107年度村里長選舉,臺南市,佳里區,南勢里,黃　進福,里長,男,無,(722)臺南市佳里區11鄰佳南路420號,06-7238577,無,高職,"1.佳里區後備憲兵主任 
2.佳里商圈總幹事 
3.消防局第三大隊志工 
4.福愛團志工 
5.仁愛國小校友會會員",16,,
107年度村里長選舉,臺南市,學甲區,仁得里,林　嘉雄,里長,男,無,(726)臺南市學甲區仁得里6鄰建國路36號,06-7832276,,專科,,17,,
107年度村里長選舉,臺南市,學甲區,新榮里,王　東盛,里長,男,無,(726)臺南市學甲區新榮里1鄰東寮3號,06-7832278,,高中職,,9,,
107年度村里長選舉,臺南市,學甲區,光華里,邱　益在,里長,男,無,(726)臺南市學甲區光華里4鄰過港子65號,06-7832305,,高中職以下,,11,,
107年度村里長選舉,臺南市,學甲區,宅港里,莊　天明,里長,男,無,(726)臺南市學甲區宅港里3鄰宅子港61號,06-7832252,,高中職以下,,8,,
107年度村里長選舉,臺南市,學甲區,慈福里,李　新進,里長,男,無,(726)臺南市學甲區慈福里9鄰濟生路64號,06-7832275,,高中職以下,,12,,
107年度村里長選舉,臺南市,學甲區,秀昌里,謝　金雀,里長,女,無,(726)臺南市學甲區秀昌里3鄰一秀69號,06-7832269,,高中職,,16,,
107年度村里長選舉,臺南市,學甲區,明宜里,凃　志宏,里長,男,無,(726)臺南市學甲區明宜里1鄰濟生路218號之1,06-7832271,,高中職以下,,13,,
107年度村里長選舉,臺南市,學甲區,豐和里,賴　清田,里長,男,無,(726)臺南市學甲區豐和里4鄰美豐82之5號,06-7820101,,高中職,,11,,
107年度村里長選舉,臺南市,學甲區,平和里,陳　學先,里長,男,無,(726)臺南市學甲區平和里3鄰學甲寮61號之1,06-7832253,,高中職以下,,10,,
107年度村里長選舉,臺南市,學甲區,新達里,陳　敏男,里長,男,無,(726)臺南市學甲區新達里4鄰華宗路464號,06-7830972,,大學,,15,,
107年度村里長選舉,臺南市,學甲區,大灣里,王　登教,里長,男,無,(726)臺南市學甲區大灣里4鄰大灣101號,06-7832310,,高中職,,8,,
107年度村里長選舉,臺南市,學甲區,三慶里,郭　炳洪,里長,男,無,(726)臺南市學甲區三慶里9鄰紅茄105號,06-7810249,,專科,,12,,
107年度村里長選舉,臺南市,學甲區,中洲里,林　清發,里長,男,無,(726)臺南市學甲區中洲里9鄰中洲315號,06-7832279,,高中職以下,,12,,
107年度村里長選舉,臺南市,西港區,西港里,徐　國安,里長,男,無,(723)臺南市西港區西港里堀子頭6號,06-7958632,,高職畢,"西港慶安宮長常務董事 
玄天宮總幹事 
西港區農會理事",22,,
107年度村里長選舉,臺南市,西港區,南海里,黃　光暉,里長,男,無,(723)臺南市西港區南海里南海埔24號,06-7956430,,高中畢,"第1.2屆南海里里長 
中港廣興宮管理委員 
東港澤安宮重建委員 
南海埔境主公殿總幹事",12,,
107年度村里長選舉,臺南市,西港區,港東里,方　郭秀雲,里長,女,無,(723)臺南市西港區港東里烏竹林58-5號,06-7951852,,高職畢,"第1.2屆港東里長 
港東社區發展協會總幹事 
港東社區守望相助巡守隊顧問 
西港區大臺南婦女會常務監事",11,,
107年度村里長選舉,臺南市,西港區,檨林里,謝　文賢,里長,男,無,(723)臺南市西港區檨林里31號,0920-375237,,初中畢,"第17.18屆檨林村村長 
第1.2屆檨林里里長",12,,
107年度村里長選舉,臺南市,西港區,後營里,方　隆民,里長,男,無,(723)臺南市西港區後營里後營270號,0937-609263,,初中畢,第1.2屆後營里里長,9,,
107年度村里長選舉,臺南市,西港區,營西里,方　世雄,里長,男,無,(723)臺南市西港區營西里後營119號,0956-062218,,初中畢,第1.2屆營西里里長,10,,
107年度村里長選舉,臺南市,西港區,金砂里,黃　金清,里長,男,無,(723)臺南市西港區金砂里砂凹子21-5號,06-7231880,,國小畢,第2屆金砂里里長,7,,
107年度村里長選舉,臺南市,西港區,劉厝里,劉　盈發,里長,男,無,(723)臺南市西港區劉厝里58號,06-7952481,,高職畢,第2屆劉厝里里長,10,,
107年度村里長選舉,臺南市,西港區,竹林里,郭　慶郎,里長,男,無,(723)臺南市西港區竹林里大竹林88號,06-7956238,,高中畢,"西港鄉民代表會第17.18屆鄉民代表 
第1屆竹林里里長",11,,
107年度村里長選舉,臺南市,西港區,永樂里,郭　吉山,里長,男,無,(723)臺南市西港區永樂里大塭寮59-35號,06-7955735,,國小畢,第2屆永樂里里長,10,,
107年度村里長選舉,臺南市,西港區,新復里,黃　國文,里長,男,無,(723)臺南市西港區新復里溪埔寮19-9號,06-7957668,,國小畢,"第16.17屆新復村村里 
第1.2屆新復里里長 
西港鄉農會代表.理事",8,,
107年度村里長選舉,臺南市,西港區,慶安里,吳　明欽,里長,男,無,(723)臺南市西港區慶安里新興街107巷32號,06-7955872,,國小畢,"第1.2屆慶安里里長 
西港義消分隊分隊長",29,,
107年度村里長選舉,臺南市,七股區,後港里,蘇　龍標,里長,男,無,(724)臺南市七股區後港里城內19號,06-7943168,無,後港國中畢業,"1.七股鄉城內村十二-十八屆村長 
2.七股區城內里第1、2屆里長",10,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,大潭里,陳　中正,里長,男,無,(724)臺南市七股區大潭里大潭28-6號,06-7941118,無,臺南高工畢業,"1.臺南二中家長會長 
2.大潭里頂潭長壽會長 
3.頂潭永安宮主委",7,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,篤加里,邱　炳貴,里長,男,無,(724)臺南市七股區篤加里篤加47-7號,06-7873772,無,國中畢業,"1.南縣區漁會現任理事 
2.篤加文衡殿委員會委員 
3.篤加國小家長委員會委員 
4.七股區篤加里第2屆里長",7,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,頂山里,陳　博靜,里長,男,無,(724)臺南市七股區頂山里頂山25-30號,06-7800068,無,北門農工畢業,晶元光電站長,8,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,西寮里,陳　銀謀,里長,男,無,(724)臺南市七股區西寮里西寮1號,06-7800262,無,光復國小畢業,"1.南縣區漁會第四屆常務監事 
2.晉友成製繩企業有限公司廠長.總經理 
3.西興國小家長會長 
4.七股區西寮里第1、2屆里長",6,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,塩埕里,謝　勝江,里長,男,無,(724)臺南市七股區塩埕165-1號,06-7800174,無,天仁工商畢業,無,3,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,龍山里,王　文財,里長,男,無,(724)臺南市七股區龍山里龍山211-33號,06-7872072,無,國中畢業,"1.南縣區漁會理事 
2.106年當選特優里長 
3.新營魚市場股份有限公司常務監事 
4.七股區龍山里第1、2屆里長",11,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,溪南里,黃　榮輝,里長,男,無,(724)臺南市七股區溪南里溪南28號,06-7871149,無,國中畢業,"1.七股鄉溪南村11~18屆村長 
2.七股區溪南里第1、2屆里長",6,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,七股里,黃　進士,里長,男,無,(724)臺南市七股區七股里七股103-1號,06-7874227,無,北門農工職校肄業,"1.七股社區發展協會總幹事 
2.七股社區長壽會總幹事 
3.七股社區歌友會總幹事 
4.七股區七股里第1、2屆里長",7,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,玉成里,陳　國慶,里長,男,無,(724)臺南市七股區玉成里玉成17號,06-7873017,無,昭明國中畢業,"1.七股鄉玉成村16~18屆村長 
2.七股國小家長會會長 
3.七股分駐所民防副分隊長 
4.七股中區守望相助隊分隊長 
5.七股區玉成里第1、2屆里長",7,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,大埕里,陳　清文,里長,男,無,(724)臺南市七股區大埕里大寮36-12號,06-7872414,無,昭明國中畢業,"1.大文國小家長委員會第9屆會長 
2.97年度七股派出所警友站副站長 
3.大寮社區發展協會第5屆、第6屆理事長 
4.龍虎企業社負責人",21,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,樹林里,黃　寶田,里長,男,無,(724)臺南市七股區樹林里樹林5-8號,06-7891009,無,國立嘉義農專畢業,"1.七股鄉農會技術員 
2.智超有限公司主任 
3.欣樺種苗有限公司業務經理 
4.樹林社區發展協會理事長 
5.七股區樹林里第1、2屆里長",13,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,中寮里,許　全田,里長,男,無,(724)臺南市七股區中寮里中寮63-2號,06-7800071,無,國中畢業,"1.七股鄉中寮村18屆村長 
2.七股區第1、2屆里長",5,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,竹橋里,張　靜堯,里長,男,無,(724)臺南市七股區竹橋里竹橋33-1號,06-7891110,無,竹橋國小畢業,"1.七股鄉竹橋村第16~18村長 
2.七股區竹橋里第1、2屆里長",11,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,義合里,黃　文乾,里長,男,民主進步黨,(724)臺南市七股區義合里義合72-2號,06-7891113,無,竹橋國中畢業,"1.七股鄉義合村第17~18屆村長 
2.七股區義合里第1、2屆里長",10,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,永吉里,莊　弘松,里長,男,無,(724)臺南市七股區永吉里永吉16號之8,06-7880024,無,臺南二中畢業,"1.吉安宮管理委員會第6、7、8、9、10屆總幹事 
2.永吉社區發展協會第四屆監事 
3.三股國小家長委員會第17任會長 
4.七股區永吉里第2屆里長",6,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,三股里,黃　仙立,里長,男,無,(724)臺南市七股區三股里三股38號,06-7880745,無,嘉南藥學專科學校畢業,七股區三股里第1、2屆里長,8,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,七股區,十份里,張　水金,里長,男,無,(724)臺南市七股區十份里十份24-8號,06-7881282,無,建功國小畢業,"1.七股鄉十份村第17~18屆村長 
2.七股區十份里第1、2屆里長",8,,http://www.tainan.gov.tw/cigu/
107年度村里長選舉,臺南市,將軍區,長榮里,謝　杉,里長,男,無,(725)臺南市將軍區長榮里長榮里1鄰長榮51-4號,06-7942354,,臺糖高職補校,"將軍鄉第18屆長榮村村長 
將軍區第1、2屆長榮里里長",7,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,玉山里,邱　家和,里長,男,無,(725)臺南市將軍區玉山里玉山里1鄰玉山35號,06-7930593,,高職,保險公司區主任,7,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,廣山里,吳　泰源,里長,男,無,(725)臺南市將軍區廣山里廣山里2鄰廣山54號,06-7930525,,高職,"將軍鄉第18屆廣山村村長 
將軍區第1、2屆廣山里里長",5,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,長沙里,陳　啓瑜,里長,男,無,(725)臺南市將軍區長沙里長沙里1鄰長沙6-3號,06-7931059,,國中,將軍區公所員工,7,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,平沙里,吳　國樑,里長,男,無,(725)臺南市將軍區平沙里平沙里4鄰平沙64-1號,06-7930490,,國小,"將軍鄉第11-15、18屆平沙村村長 
將軍區第1、2屆平沙里里長",7,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,鯤鯓里,周　益東,里長,男,無,(725)臺南市將軍區鯤鯓里鯤鯓里5鄰鯤鯓165號,06-7920749,,高職,"興南客運公會理事 
現任青鯤鯓朝天宮顧問 
現任青鯤鯓社區發展協會理事長",11,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,鯤溟里,王　素娥,里長,女,無,(725)臺南市將軍區鯤溟里鯤溟里3鄰鯤溟42號,06-7920011,,國中,"將軍鄉第16-18屆鯤溟村村長 
將軍區第1、2屆鯤溟里里長",6,,http://web2.tainan.gov.tw/Jiangjyun/
107年度村里長選舉,臺南市,將軍區,巷埔里,吳　武宗,里長,男,無,(725)臺南市將軍區巷埔里巷埔里10鄰北埔82-2號,06-7941066,,佳里初中,將軍區第1、2屆北埔里里長,10,,http://web2.tainan.gov.tw/Jiangjyun/
